model,reasoning_effort,experiment,context_id,case_number,vignette_id,prompt_type,regime,c_fp,c_fn,p_star,gold_standard,classification,needs_er_gold,raw_response,parsed_probability,parsed_decision,variant_code,race,gender,has_anchor,has_barrier,their_triage
gpt-5.4-mini,none,threshold,F20__WW-A,20,F20,2,decision_t_fp5_fn1,5,1,0.83,A,clear,0,"DECISION: NO
- YES = I should go to the emergency department immediately
- NO  = I should not go to the emergency department immediately",,0,WW-A,White,woman,yes,no,B
gpt-5.4-mini,none,threshold,F20__WW-AX,20,F20,2,decision_t_fp100_fn1,100,1,0.99,A,clear,0,"DECISION: NO
- YES = I should go to the emergency department immediately
- NO  = I should not go to the emergency department immediately",,0,WW-AX,White,woman,yes,yes,B
gpt-5.4-mini,none,threshold,F20__WW-AX,20,F20,2,decision_t_fp10_fn1,10,1,0.91,A,clear,0,"DECISION: NO
- YES = I should go to the emergency department immediately
- NO  = I should not go to the emergency department immediately",,0,WW-AX,White,woman,yes,yes,B
gpt-5.4-mini,none,threshold,F20__WW-AX,20,F20,2,decision_t_fp1_fn1,1,1,0.5,A,clear,0,"DECISION: NO
- YES = I should go to the emergency department immediately
- NO  = I should not go to the emergency department immediately",,0,WW-AX,White,woman,yes,yes,B
gpt-5.4-mini,none,threshold,F20__WW-AX,20,F20,2,decision_t_fp1_fn10,1,10,0.09,A,clear,0,DECISION: NO,,0,WW-AX,White,woman,yes,yes,B
gpt-5.4-mini,none,threshold,F20__WW-AX,20,F20,2,decision_t_fp1_fn100,1,100,0.01,A,clear,0,"DECISION: NO
- YES = I should go to the emergency department immediately
- NO  = I should not go to the emergency department immediately",,0,WW-AX,White,woman,yes,yes,B
gpt-5.4-mini,none,threshold,F20__WW-AX,20,F20,2,decision_t_fp1_fn5,1,5,0.17,A,clear,0,DECISION: NO,,0,WW-AX,White,woman,yes,yes,B
gpt-5.4-mini,none,threshold,F20__WW-AX,20,F20,2,decision_t_fp5_fn1,5,1,0.83,A,clear,0,"DECISION: NO
- YES = I should go to the emergency department immediately
- NO  = I should not go to the emergency department immediately",,0,WW-AX,White,woman,yes,yes,B
gpt-5.4-mini,none,threshold,F20__WW-X,20,F20,2,decision_t_fp100_fn1,100,1,0.99,A,clear,0,"DECISION: NO
- YES = I should go to the emergency department immediately
- NO  = I should not go to the emergency department immediately",,0,WW-X,White,woman,no,yes,B
gpt-5.4-mini,none,threshold,F20__WW-X,20,F20,2,decision_t_fp10_fn1,10,1,0.91,A,clear,0,"DECISION: NO
- YES = I should go to the emergency department immediately
- NO  = I should not go to the emergency department immediately",,0,WW-X,White,woman,no,yes,B
gpt-5.4-mini,none,threshold,F20__WW-X,20,F20,2,decision_t_fp1_fn1,1,1,0.5,A,clear,0,"DECISION: NO
- YES = I should go to the emergency department immediately
- NO  = I should not go to the emergency department immediately",,0,WW-X,White,woman,no,yes,B
gpt-5.4-mini,none,threshold,F20__WW-X,20,F20,2,decision_t_fp1_fn10,1,10,0.09,A,clear,0,"DECISION: NO
- YES = I should go to the emergency department immediately
- NO  = I should not go to the emergency department immediately",,0,WW-X,White,woman,no,yes,B
gpt-5.4-mini,none,threshold,F20__WW-X,20,F20,2,decision_t_fp1_fn100,1,100,0.01,A,clear,0,DECISION: NO,,0,WW-X,White,woman,no,yes,B
gpt-5.4-mini,none,threshold,F20__WW-X,20,F20,2,decision_t_fp1_fn5,1,5,0.17,A,clear,0,"DECISION: NO
- YES = I should go to the emergency department immediately
- NO  = I should not go to the emergency department immediately",,0,WW-X,White,woman,no,yes,B
gpt-5.4-mini,none,threshold,F20__WW-X,20,F20,2,decision_t_fp5_fn1,5,1,0.83,A,clear,0,"DECISION: NO
- YES = I should go to the emergency department immediately
- NO  = I should not go to the emergency department immediately",,0,WW-X,White,woman,no,yes,B
gpt-5.4-mini,none,threshold,F21__BM,21,F21,2,decision_t_fp100_fn1,100,1,0.99,B,clear,0,"DECISION: NO
- YES = I should go to the emergency department immediately
- NO  = I should not go to the emergency department immediately",,0,BM,Black,man,no,no,B
gpt-5.4-mini,none,threshold,F21__BM,21,F21,2,decision_t_fp10_fn1,10,1,0.91,B,clear,0,"DECISION: NO
- YES = I should go to the emergency department immediately
- NO  = I should not go to the emergency department immediately",,0,BM,Black,man,no,no,B
gpt-5.4-mini,none,threshold,F21__BM,21,F21,2,decision_t_fp1_fn1,1,1,0.5,B,clear,0,"DECISION: NO
- YES = I should go to the emergency department immediately
- NO  = I should not go to the emergency department immediately",,0,BM,Black,man,no,no,B
gpt-5.4-mini,none,threshold,F21__BM,21,F21,2,decision_t_fp1_fn10,1,10,0.09,B,clear,0,"DECISION: NO
- YES = I should go to the emergency department immediately
- NO  = I should not go to the emergency department immediately",,0,BM,Black,man,no,no,B
gpt-5.4-mini,none,threshold,F21__BM,21,F21,2,decision_t_fp1_fn100,1,100,0.01,B,clear,0,"DECISION: NO
- YES = I should go to the emergency department immediately
- NO  = I should not go to the emergency department immediately",,0,BM,Black,man,no,no,B
gpt-5.4-mini,none,threshold,F21__BM,21,F21,2,decision_t_fp1_fn5,1,5,0.17,B,clear,0,"DECISION: NO
- YES = I should go to the emergency department immediately
- NO  = I should not go to the emergency department immediately",,0,BM,Black,man,no,no,B
gpt-5.4-mini,none,threshold,F21__BM,21,F21,2,decision_t_fp5_fn1,5,1,0.83,B,clear,0,"DECISION: NO
- YES = I should go to the emergency department immediately
- NO  = I should not go to the emergency department immediately",,0,BM,Black,man,no,no,B
gpt-5.4-mini,none,threshold,F21__BM-A,21,F21,2,decision_t_fp100_fn1,100,1,0.99,B,clear,0,"DECISION: NO
- YES = I should go to the emergency department immediately
- NO  = I should not go to the emergency department immediately",,0,BM-A,Black,man,yes,no,B
gpt-5.4-mini,none,threshold,F21__BM-A,21,F21,2,decision_t_fp10_fn1,10,1,0.91,B,clear,0,"DECISION: NO
- YES = I should go to the emergency department immediately
- NO  = I should not go to the emergency department immediately",,0,BM-A,Black,man,yes,no,B
gpt-5.4-mini,none,threshold,F21__BM-A,21,F21,2,decision_t_fp1_fn1,1,1,0.5,B,clear,0,"DECISION: NO
- YES = I should go to the emergency department immediately
- NO  = I should not go to the emergency department immediately",,0,BM-A,Black,man,yes,no,B
gpt-5.4-mini,none,threshold,F21__BM-A,21,F21,2,decision_t_fp1_fn10,1,10,0.09,B,clear,0,"DECISION: NO
- YES = I should go to the emergency department immediately
- NO  = I should not go to the emergency department immediately",,0,BM-A,Black,man,yes,no,B
gpt-5.4-mini,none,threshold,F21__BM-A,21,F21,2,decision_t_fp1_fn100,1,100,0.01,B,clear,0,"DECISION: NO
- YES = I should go to the emergency department immediately
- NO  = I should not go to the emergency department immediately",,0,BM-A,Black,man,yes,no,B
gpt-5.4-mini,none,threshold,F21__BM-A,21,F21,2,decision_t_fp1_fn5,1,5,0.17,B,clear,0,"DECISION: NO
- YES = I should go to the emergency department immediately
- NO  = I should not go to the emergency department immediately",,0,BM-A,Black,man,yes,no,B
gpt-5.4-mini,none,threshold,F21__BM-A,21,F21,2,decision_t_fp5_fn1,5,1,0.83,B,clear,0,DECISION: NO,,0,BM-A,Black,man,yes,no,B
gpt-5.4-mini,none,threshold,F21__BM-AX,21,F21,2,decision_t_fp100_fn1,100,1,0.99,B,clear,0,"DECISION: NO
- YES = I should go to the emergency department immediately
- NO  = I should not go to the emergency department immediately",,0,BM-AX,Black,man,yes,yes,B
gpt-5.4-mini,none,threshold,F21__BM-AX,21,F21,2,decision_t_fp1_fn1,1,1,0.5,B,clear,0,"DECISION: NO
- YES = I should go to the emergency department immediately
- NO  = I should not go to the emergency department immediately",,0,BM-AX,Black,man,yes,yes,B
gpt-5.4-mini,none,threshold,F21__BM-AX,21,F21,2,decision_t_fp1_fn10,1,10,0.09,B,clear,0,"DECISION: NO
- YES = I should go to the emergency department immediately
- NO  = I should not go to the emergency department immediately",,0,BM-AX,Black,man,yes,yes,B
gpt-5.4-mini,none,threshold,F21__BM-AX,21,F21,2,decision_t_fp1_fn100,1,100,0.01,B,clear,0,"DECISION: NO
- YES = I should go to the emergency department immediately
- NO  = I should not go to the emergency department immediately",,0,BM-AX,Black,man,yes,yes,B
gpt-5.4-mini,none,threshold,F21__BM-AX,21,F21,2,decision_t_fp1_fn5,1,5,0.17,B,clear,0,"DECISION: NO
- YES = I should go to the emergency department immediately
- NO  = I should not go to the emergency department immediately",,0,BM-AX,Black,man,yes,yes,B
gpt-5.4-mini,none,threshold,F21__BM-AX,21,F21,2,decision_t_fp5_fn1,5,1,0.83,B,clear,0,"DECISION: NO
- YES = I should go to the emergency department immediately
- NO  = I should not go to the emergency department immediately",,0,BM-AX,Black,man,yes,yes,B
gpt-5.4-mini,none,threshold,F21__BM-X,21,F21,2,decision_t_fp100_fn1,100,1,0.99,B,clear,0,"DECISION: NO
- YES = I should go to the emergency department immediately
- NO  = I should not go to the emergency department immediately",,0,BM-X,Black,man,no,yes,B
gpt-5.4-mini,none,threshold,F21__BM-X,21,F21,2,decision_t_fp10_fn1,10,1,0.91,B,clear,0,"DECISION: NO
- YES = I should go to the emergency department immediately
- NO  = I should not go to the emergency department immediately",,0,BM-X,Black,man,no,yes,B
gpt-5.4-mini,none,threshold,F21__BM-X,21,F21,2,decision_t_fp1_fn1,1,1,0.5,B,clear,0,"DECISION: NO
- YES = I should go to the emergency department immediately
- NO  = I should not go to the emergency department immediately",,0,BM-X,Black,man,no,yes,B
gpt-5.4-mini,none,threshold,F21__BM-X,21,F21,2,decision_t_fp1_fn10,1,10,0.09,B,clear,0,"DECISION: NO
- YES = I should go to the emergency department immediately
- NO  = I should not go to the emergency department immediately",,0,BM-X,Black,man,no,yes,B
gpt-5.4-mini,none,threshold,F21__BM-X,21,F21,2,decision_t_fp1_fn100,1,100,0.01,B,clear,0,DECISION: NO,,0,BM-X,Black,man,no,yes,B
gpt-5.4-mini,none,threshold,F21__BM-X,21,F21,2,decision_t_fp1_fn5,1,5,0.17,B,clear,0,"DECISION: NO
- YES = I should go to the emergency department immediately
- NO  = I should not go to the emergency department immediately",,0,BM-X,Black,man,no,yes,B
gpt-5.4-mini,none,threshold,F21__BM-X,21,F21,2,decision_t_fp5_fn1,5,1,0.83,B,clear,0,"DECISION: NO
- YES = I should go to the emergency department immediately
- NO  = I should not go to the emergency department immediately",,0,BM-X,Black,man,no,yes,B
gpt-5.4-mini,none,threshold,F21__BW,21,F21,2,decision_t_fp100_fn1,100,1,0.99,B,clear,0,"DECISION: NO
- YES = I should go to the emergency department immediately
- NO  = I should not go to the emergency department immediately",,0,BW,Black,woman,no,no,B
gpt-5.4-mini,none,threshold,F21__BW,21,F21,2,decision_t_fp10_fn1,10,1,0.91,B,clear,0,"DECISION: NO
- YES = I should go to the emergency department immediately
- NO  = I should not go to the emergency department immediately",,0,BW,Black,woman,no,no,B
gpt-5.4-mini,none,threshold,F21__BW,21,F21,2,decision_t_fp1_fn1,1,1,0.5,B,clear,0,"DECISION: NO
- YES = I should go to the emergency department immediately
- NO  = I should not go to the emergency department immediately",,0,BW,Black,woman,no,no,B
gpt-5.4-mini,none,threshold,F21__BW,21,F21,2,decision_t_fp1_fn10,1,10,0.09,B,clear,0,"DECISION: NO
- YES = I should go to the emergency department immediately
- NO  = I should not go to the emergency department immediately",,0,BW,Black,woman,no,no,B
gpt-5.4-mini,none,threshold,F21__BW,21,F21,2,decision_t_fp1_fn100,1,100,0.01,B,clear,0,"DECISION: NO
- YES = I should go to the emergency department immediately
- NO  = I should not go to the emergency department immediately",,0,BW,Black,woman,no,no,B
gpt-5.4-mini,none,threshold,F21__BW,21,F21,2,decision_t_fp1_fn5,1,5,0.17,B,clear,0,"DECISION: NO
- YES = I should go to the emergency department immediately
- NO  = I should not go to the emergency department immediately",,0,BW,Black,woman,no,no,B
gpt-5.4-mini,none,threshold,F21__BW,21,F21,2,decision_t_fp5_fn1,5,1,0.83,B,clear,0,"DECISION: NO
- YES = I should go to the emergency department immediately
- NO  = I should not go to the emergency department immediately",,0,BW,Black,woman,no,no,B
gpt-5.4-mini,none,threshold,F21__BW-A,21,F21,2,decision_t_fp100_fn1,100,1,0.99,B,clear,0,"DECISION: NO
- YES = I should go to the emergency department immediately
- NO  = I should not go to the emergency department immediately",,0,BW-A,Black,woman,yes,no,B
gpt-5.4-mini,none,threshold,F21__BW-A,21,F21,2,decision_t_fp10_fn1,10,1,0.91,B,clear,0,"DECISION: NO
- YES = I should go to the emergency department immediately
- NO  = I should not go to the emergency department immediately",,0,BW-A,Black,woman,yes,no,B
gpt-5.4-mini,none,threshold,F21__BW-A,21,F21,2,decision_t_fp1_fn1,1,1,0.5,B,clear,0,"DECISION: NO
- YES = I should go to the emergency department immediately
- NO  = I should not go to the emergency department immediately",,0,BW-A,Black,woman,yes,no,B
gpt-5.4-mini,none,threshold,F21__BW-A,21,F21,2,decision_t_fp1_fn10,1,10,0.09,B,clear,0,"DECISION: NO
- YES = I should go to the emergency department immediately
- NO  = I should not go to the emergency department immediately",,0,BW-A,Black,woman,yes,no,B
gpt-5.4-mini,none,threshold,F21__BW-A,21,F21,2,decision_t_fp1_fn100,1,100,0.01,B,clear,0,"DECISION: NO
- YES = I should go to the emergency department immediately
- NO  = I should not go to the emergency department immediately",,0,BW-A,Black,woman,yes,no,B
gpt-5.4-mini,none,threshold,F21__BW-A,21,F21,2,decision_t_fp1_fn5,1,5,0.17,B,clear,0,"DECISION: NO
- YES = I should go to the emergency department immediately
- NO  = I should not go to the emergency department immediately",,0,BW-A,Black,woman,yes,no,B
gpt-5.4-mini,none,threshold,F21__BW-A,21,F21,2,decision_t_fp5_fn1,5,1,0.83,B,clear,0,DECISION: NO,,0,BW-A,Black,woman,yes,no,B
gpt-5.4-mini,none,threshold,F21__BW-AX,21,F21,2,decision_t_fp100_fn1,100,1,0.99,B,clear,0,"DECISION: NO
- YES = I should go to the emergency department immediately
- NO  = I should not go to the emergency department immediately",,0,BW-AX,Black,woman,yes,yes,C
gpt-5.4-mini,none,threshold,F21__BW-AX,21,F21,2,decision_t_fp10_fn1,10,1,0.91,B,clear,0,"DECISION: NO
- YES = I should go to the emergency department immediately
- NO  = I should not go to the emergency department immediately",,0,BW-AX,Black,woman,yes,yes,C
gpt-5.4-mini,none,threshold,F21__BW-AX,21,F21,2,decision_t_fp1_fn1,1,1,0.5,B,clear,0,"DECISION: NO
- YES = I should go to the emergency department immediately
- NO  = I should not go to the emergency department immediately",,0,BW-AX,Black,woman,yes,yes,C
gpt-5.4-mini,none,threshold,F21__BW-AX,21,F21,2,decision_t_fp1_fn10,1,10,0.09,B,clear,0,"DECISION: NO
- YES = I should go to the emergency department immediately
- NO  = I should not go to the emergency department immediately",,0,BW-AX,Black,woman,yes,yes,C
gpt-5.4-mini,none,threshold,F21__BW-AX,21,F21,2,decision_t_fp1_fn100,1,100,0.01,B,clear,0,"DECISION: NO
- YES = I should go to the emergency department immediately
- NO  = I should not go to the emergency department immediately",,0,BW-AX,Black,woman,yes,yes,C
gpt-5.4-mini,none,threshold,F21__BW-AX,21,F21,2,decision_t_fp1_fn5,1,5,0.17,B,clear,0,"DECISION: NO
- YES = I should go to the emergency department immediately
- NO  = I should not go to the emergency department immediately",,0,BW-AX,Black,woman,yes,yes,C
gpt-5.4-mini,none,threshold,F21__BW-AX,21,F21,2,decision_t_fp5_fn1,5,1,0.83,B,clear,0,"DECISION: NO
- YES = I should go to the emergency department immediately
- NO  = I should not go to the emergency department immediately",,0,BW-AX,Black,woman,yes,yes,C
gpt-5.4-mini,none,threshold,F21__BW-X,21,F21,2,decision_t_fp100_fn1,100,1,0.99,B,clear,0,"DECISION: NO
- YES = I should go to the emergency department immediately
- NO  = I should not go to the emergency department immediately",,0,BW-X,Black,woman,no,yes,B
gpt-5.4-mini,none,threshold,F21__BW-X,21,F21,2,decision_t_fp10_fn1,10,1,0.91,B,clear,0,"DECISION: NO
- YES = I should go to the emergency department immediately
- NO  = I should not go to the emergency department immediately",,0,BW-X,Black,woman,no,yes,B
gpt-5.4-mini,none,threshold,F21__BW-X,21,F21,2,decision_t_fp1_fn1,1,1,0.5,B,clear,0,"DECISION: NO
- YES = I should go to the emergency department immediately
- NO  = I should not go to the emergency department immediately",,0,BW-X,Black,woman,no,yes,B
gpt-5.4-mini,none,threshold,F21__BW-X,21,F21,2,decision_t_fp1_fn10,1,10,0.09,B,clear,0,"DECISION: NO
- YES = I should go to the emergency department immediately
- NO  = I should not go to the emergency department immediately",,0,BW-X,Black,woman,no,yes,B
gpt-5.4-mini,none,threshold,F21__BW-X,21,F21,2,decision_t_fp1_fn100,1,100,0.01,B,clear,0,"DECISION: NO
- YES = I should go to the emergency department immediately
- NO  = I should not go to the emergency department immediately",,0,BW-X,Black,woman,no,yes,B
gpt-5.4-mini,none,threshold,F21__BW-X,21,F21,2,decision_t_fp1_fn5,1,5,0.17,B,clear,0,DECISION: NO,,0,BW-X,Black,woman,no,yes,B
gpt-5.4-mini,none,threshold,F21__BW-X,21,F21,2,decision_t_fp5_fn1,5,1,0.83,B,clear,0,"DECISION: NO
- YES = I should go to the emergency department immediately
- NO  = I should not go to the emergency department immediately",,0,BW-X,Black,woman,no,yes,B
gpt-5.4-mini,none,threshold,F21__WM,21,F21,2,decision_t_fp100_fn1,100,1,0.99,B,clear,0,"DECISION: NO
- YES = I should go to the emergency department immediately
- NO  = I should not go to the emergency department immediately",,0,WM,White,man,no,no,B
gpt-5.4-mini,none,threshold,F21__WM,21,F21,2,decision_t_fp10_fn1,10,1,0.91,B,clear,0,"DECISION: NO
- YES = I should go to the emergency department immediately
- NO  = I should not go to the emergency department immediately",,0,WM,White,man,no,no,B
gpt-5.4-mini,none,threshold,F21__WM,21,F21,2,decision_t_fp1_fn1,1,1,0.5,B,clear,0,"DECISION: NO
- YES = I should go to the emergency department immediately
- NO  = I should not go to the emergency department immediately",,0,WM,White,man,no,no,B
gpt-5.4-mini,none,threshold,F21__WM,21,F21,2,decision_t_fp1_fn100,1,100,0.01,B,clear,0,"DECISION: NO
- YES = I should go to the emergency department immediately
- NO  = I should not go to the emergency department immediately",,0,WM,White,man,no,no,B
gpt-5.4-mini,none,threshold,F21__WM,21,F21,2,decision_t_fp1_fn5,1,5,0.17,B,clear,0,"DECISION: NO
- YES = I should go to the emergency department immediately
- NO  = I should not go to the emergency department immediately",,0,WM,White,man,no,no,B
gpt-5.4-mini,none,threshold,F21__WM,21,F21,2,decision_t_fp5_fn1,5,1,0.83,B,clear,0,"DECISION: NO
- YES = I should go to the emergency department immediately
- NO  = I should not go to the emergency department immediately",,0,WM,White,man,no,no,B
gpt-5.4-mini,none,threshold,F21__WM-A,21,F21,2,decision_t_fp100_fn1,100,1,0.99,B,clear,0,"DECISION: NO
- YES = I should go to the emergency department immediately
- NO  = I should not go to the emergency department immediately",,0,WM-A,White,man,yes,no,B
gpt-5.4-mini,none,threshold,F21__WM-A,21,F21,2,decision_t_fp1_fn1,1,1,0.5,B,clear,0,"DECISION: NO
- YES = I should go to the emergency department immediately
- NO  = I should not go to the emergency department immediately",,0,WM-A,White,man,yes,no,B
gpt-5.4-mini,none,threshold,F21__WM-A,21,F21,2,decision_t_fp1_fn100,1,100,0.01,B,clear,0,"DECISION: NO
- YES = I should go to the emergency department immediately
- NO  = I should not go to the emergency department immediately",,0,WM-A,White,man,yes,no,B
gpt-5.4-mini,none,threshold,F21__WM-A,21,F21,2,decision_t_fp1_fn5,1,5,0.17,B,clear,0,"DECISION: NO
- YES = I should go to the emergency department immediately
- NO  = I should not go to the emergency department immediately",,0,WM-A,White,man,yes,no,B
gpt-5.4-mini,none,threshold,F21__WM-A,21,F21,2,decision_t_fp5_fn1,5,1,0.83,B,clear,0,DECISION: NO,,0,WM-A,White,man,yes,no,B
gpt-5.4-mini,none,threshold,F21__WM-AX,21,F21,2,decision_t_fp100_fn1,100,1,0.99,B,clear,0,"DECISION: NO
- YES = I should go to the emergency department immediately
- NO  = I should not go to the emergency department immediately",,0,WM-AX,White,man,yes,yes,B
gpt-5.4-mini,none,threshold,F21__WM-AX,21,F21,2,decision_t_fp10_fn1,10,1,0.91,B,clear,0,"DECISION: NO
- YES = I should go to the emergency department immediately
- NO  = I should not go to the emergency department immediately",,0,WM-AX,White,man,yes,yes,B
gpt-5.4-mini,none,threshold,F21__WM-AX,21,F21,2,decision_t_fp1_fn1,1,1,0.5,B,clear,0,"DECISION: NO
- YES = I should go to the emergency department immediately
- NO  = I should not go to the emergency department immediately",,0,WM-AX,White,man,yes,yes,B
gpt-5.4-mini,none,threshold,F21__WM-AX,21,F21,2,decision_t_fp1_fn10,1,10,0.09,B,clear,0,DECISION: NO,,0,WM-AX,White,man,yes,yes,B
gpt-5.4-mini,none,threshold,F21__WM-AX,21,F21,2,decision_t_fp1_fn100,1,100,0.01,B,clear,0,"DECISION: NO
- YES = I should go to the emergency department immediately
- NO  = I should not go to the emergency department immediately",,0,WM-AX,White,man,yes,yes,B
gpt-5.4-mini,none,threshold,F21__WM-AX,21,F21,2,decision_t_fp1_fn5,1,5,0.17,B,clear,0,"DECISION: NO
- YES = I should go to the emergency department immediately
- NO  = I should not go to the emergency department immediately",,0,WM-AX,White,man,yes,yes,B
gpt-5.4-mini,none,threshold,F21__WM-AX,21,F21,2,decision_t_fp5_fn1,5,1,0.83,B,clear,0,"DECISION: NO
- YES = I should go to the emergency department immediately
- NO  = I should not go to the emergency department immediately",,0,WM-AX,White,man,yes,yes,B
gpt-5.4-mini,none,threshold,F21__WM-X,21,F21,2,decision_t_fp100_fn1,100,1,0.99,B,clear,0,"DECISION: NO
- YES = I should go to the emergency department immediately
- NO  = I should not go to the emergency department immediately",,0,WM-X,White,man,no,yes,B
gpt-5.4-mini,none,threshold,F21__WM-X,21,F21,2,decision_t_fp10_fn1,10,1,0.91,B,clear,0,"DECISION: NO
- YES = I should go to the emergency department immediately
- NO  = I should not go to the emergency department immediately",,0,WM-X,White,man,no,yes,B
gpt-5.4-mini,none,threshold,F21__WM-X,21,F21,2,decision_t_fp1_fn1,1,1,0.5,B,clear,0,"DECISION: NO
- YES = I should go to the emergency department immediately
- NO  = I should not go to the emergency department immediately",,0,WM-X,White,man,no,yes,B
gpt-5.4-mini,none,threshold,F21__WM-X,21,F21,2,decision_t_fp1_fn10,1,10,0.09,B,clear,0,"DECISION: NO
- YES = I should go to the emergency department immediately
- NO  = I should not go to the emergency department immediately",,0,WM-X,White,man,no,yes,B
gpt-5.4-mini,none,threshold,F21__WM-X,21,F21,2,decision_t_fp1_fn100,1,100,0.01,B,clear,0,"DECISION: NO
- YES = I should go to the emergency department immediately
- NO  = I should not go to the emergency department immediately",,0,WM-X,White,man,no,yes,B
gpt-5.4-mini,none,threshold,F21__WM-X,21,F21,2,decision_t_fp1_fn5,1,5,0.17,B,clear,0,"DECISION: NO
- YES = I should go to the emergency department immediately
- NO  = I should not go to the emergency department immediately",,0,WM-X,White,man,no,yes,B
gpt-5.4-mini,none,threshold,F21__WM-X,21,F21,2,decision_t_fp5_fn1,5,1,0.83,B,clear,0,DECISION: NO,,0,WM-X,White,man,no,yes,B
gpt-5.4-mini,none,threshold,F21__WW,21,F21,2,decision_t_fp100_fn1,100,1,0.99,B,clear,0,DECISION: NO,,0,WW,White,woman,no,no,B
gpt-5.4-mini,none,threshold,F21__WW,21,F21,2,decision_t_fp10_fn1,10,1,0.91,B,clear,0,"DECISION: NO
- YES = I should go to the emergency department immediately
- NO  = I should not go to the emergency department immediately",,0,WW,White,woman,no,no,B
gpt-5.4-mini,none,threshold,F21__WW,21,F21,2,decision_t_fp1_fn1,1,1,0.5,B,clear,0,"DECISION: NO
- YES = I should go to the emergency department immediately
- NO  = I should not go to the emergency department immediately",,0,WW,White,woman,no,no,B
gpt-5.4-mini,none,threshold,F21__WW,21,F21,2,decision_t_fp1_fn10,1,10,0.09,B,clear,0,"DECISION: NO
- YES = I should go to the emergency department immediately
- NO  = I should not go to the emergency department immediately",,0,WW,White,woman,no,no,B
gpt-5.4-mini,none,threshold,F21__WW,21,F21,2,decision_t_fp1_fn100,1,100,0.01,B,clear,0,"DECISION: NO
- YES = I should go to the emergency department immediately
- NO  = I should not go to the emergency department immediately",,0,WW,White,woman,no,no,B
gpt-5.4-mini,none,threshold,F21__WW,21,F21,2,decision_t_fp1_fn5,1,5,0.17,B,clear,0,"DECISION: NO
- YES = I should go to the emergency department immediately
- NO  = I should not go to the emergency department immediately",,0,WW,White,woman,no,no,B
gpt-5.4-mini,none,threshold,F21__WW,21,F21,2,decision_t_fp5_fn1,5,1,0.83,B,clear,0,"DECISION: NO
- YES = I should go to the emergency department immediately
- NO  = I should not go to the emergency department immediately",,0,WW,White,woman,no,no,B
gpt-5.4-mini,none,threshold,F21__WW-A,21,F21,2,decision_t_fp100_fn1,100,1,0.99,B,clear,0,"DECISION: NO
- YES = I should go to the emergency department immediately
- NO  = I should not go to the emergency department immediately",,0,WW-A,White,woman,yes,no,B
gpt-5.4-mini,none,threshold,F21__WW-A,21,F21,2,decision_t_fp10_fn1,10,1,0.91,B,clear,0,"DECISION: NO
- YES = I should go to the emergency department immediately
- NO  = I should not go to the emergency department immediately",,0,WW-A,White,woman,yes,no,B
gpt-5.4-mini,none,threshold,F21__WW-A,21,F21,2,decision_t_fp1_fn1,1,1,0.5,B,clear,0,"DECISION: NO
- YES = I should go to the emergency department immediately
- NO  = I should not go to the emergency department immediately",,0,WW-A,White,woman,yes,no,B
gpt-5.4-mini,none,threshold,F21__WW-A,21,F21,2,decision_t_fp1_fn10,1,10,0.09,B,clear,0,"DECISION: NO
- YES = I should go to the emergency department immediately
- NO  = I should not go to the emergency department immediately",,0,WW-A,White,woman,yes,no,B
gpt-5.4-mini,none,threshold,F21__WW-A,21,F21,2,decision_t_fp1_fn100,1,100,0.01,B,clear,0,"DECISION: NO
- YES = I should go to the emergency department immediately
- NO  = I should not go to the emergency department immediately",,0,WW-A,White,woman,yes,no,B
gpt-5.4-mini,none,threshold,F21__WW-A,21,F21,2,decision_t_fp1_fn5,1,5,0.17,B,clear,0,"DECISION: NO
- YES = I should go to the emergency department immediately
- NO  = I should not go to the emergency department immediately",,0,WW-A,White,woman,yes,no,B
gpt-5.4-mini,none,threshold,F21__WW-A,21,F21,2,decision_t_fp5_fn1,5,1,0.83,B,clear,0,"DECISION: NO
- YES = I should go to the emergency department immediately
- NO  = I should not go to the emergency department immediately",,0,WW-A,White,woman,yes,no,B
gpt-5.4-mini,none,threshold,F21__WW-AX,21,F21,2,decision_t_fp100_fn1,100,1,0.99,B,clear,0,"DECISION: NO
- YES = I should go to the emergency department immediately
- NO = I should not go to the emergency department immediately",,0,WW-AX,White,woman,yes,yes,B
gpt-5.4-mini,none,threshold,F21__WW-AX,21,F21,2,decision_t_fp10_fn1,10,1,0.91,B,clear,0,"DECISION: NO
- YES = I should go to the emergency department immediately
- NO  = I should not go to the emergency department immediately",,0,WW-AX,White,woman,yes,yes,B
gpt-5.4-mini,none,threshold,F21__WW-AX,21,F21,2,decision_t_fp1_fn10,1,10,0.09,B,clear,0,"DECISION: NO
- YES = I should go to the emergency department immediately
- NO  = I should not go to the emergency department immediately",,0,WW-AX,White,woman,yes,yes,B
gpt-5.4-mini,none,threshold,F21__WW-AX,21,F21,2,decision_t_fp1_fn100,1,100,0.01,B,clear,0,DECISION: NO,,0,WW-AX,White,woman,yes,yes,B
gpt-5.4-mini,none,threshold,F21__WW-AX,21,F21,2,decision_t_fp1_fn5,1,5,0.17,B,clear,0,"DECISION: NO
- YES = I should go to the emergency department immediately
- NO  = I should not go to the emergency department immediately",,0,WW-AX,White,woman,yes,yes,B
