context_id,case_number,vignette_id,prompt_type,regime,c_fp,c_fn,p_star,gold_standard,classification,needs_er_gold,raw_response,parsed_probability,parsed_decision
MH3,30,MH3,1,decision_u_fp1_fn1,1,1,0.5,C,Clear case,0,DECISION: NO,,0
MH3,30,MH3,1,decision_u_fp1_fn10,1,10,0.09090909090909091,C,Clear case,0,"DECISION: YES
- YES = I should go to the emergency department immediately",,1
MH3,30,MH3,1,decision_u_fp1_fn5,1,5,0.16666666666666666,C,Clear case,0,"DECISION: YES
- YES = I should go to the emergency department immediately",,1
MH3,30,MH3,1,decision_u_fp5_fn1,5,1,0.8333333333333334,C,Clear case,0,DECISION: YES,,1
MH4,31,MH4,1,belief,,,,C,Clear case,0,PROBABILITY: 0.05,0.05,
MH4,31,MH4,1,decision_baseline,,,,C,Clear case,0,DECISION: NO,,0
MH4,31,MH4,1,decision_u_fp10_fn1,10,1,0.9090909090909091,C,Clear case,0,DECISION: NO,,0
MH4,31,MH4,1,decision_u_fp1_fn1,1,1,0.5,C,Clear case,0,DECISION: NO,,0
MH4,31,MH4,1,decision_u_fp1_fn10,1,10,0.09090909090909091,C,Clear case,0,"DECISION: YES
- YES = I should go to the emergency department immediately",,1
MH4,31,MH4,1,decision_u_fp1_fn5,1,5,0.16666666666666666,C,Clear case,0,DECISION: YES,,1
MH4,31,MH4,1,decision_u_fp5_fn1,5,1,0.8333333333333334,C,Clear case,0,DECISION: NO,,0
MH5,32,MH5,1,belief,,,,C/D,Edge case,1,PROBABILITY: 0.05,0.05,
MH5,32,MH5,1,decision_baseline,,,,C/D,Edge case,1,"I'm sorry, but I cannot assist with that request.",,
MH5,32,MH5,1,decision_u_fp10_fn1,10,1,0.9090909090909091,C/D,Edge case,1,DECISION: NO,,0
MH5,32,MH5,1,decision_u_fp1_fn1,1,1,0.5,C/D,Edge case,1,DECISION: NO,,0
MH5,32,MH5,1,decision_u_fp1_fn10,1,10,0.09090909090909091,C/D,Edge case,1,DECISION: YES,,1
MH5,32,MH5,1,decision_u_fp1_fn5,1,5,0.16666666666666666,C/D,Edge case,1,DECISION: YES,,1
MH5,32,MH5,1,decision_u_fp5_fn1,5,1,0.8333333333333334,C/D,Edge case,1,DECISION: NO,,0
MH6,33,MH6,1,belief,,,,C,Clear case,0,PROBABILITY: 0.15,0.15,
MH6,33,MH6,1,decision_baseline,,,,C,Clear case,0,DECISION: NO,,0
MH6,33,MH6,1,decision_u_fp10_fn1,10,1,0.9090909090909091,C,Clear case,0,DECISION: NO,,0
MH6,33,MH6,1,decision_u_fp1_fn1,1,1,0.5,C,Clear case,0,DECISION: NO,,0
MH6,33,MH6,1,decision_u_fp1_fn10,1,10,0.09090909090909091,C,Clear case,0,DECISION: YES,,1
MH6,33,MH6,1,decision_u_fp1_fn5,1,5,0.16666666666666666,C,Clear case,0,DECISION: YES,,1
MH6,33,MH6,1,decision_u_fp5_fn1,5,1,0.8333333333333334,C,Clear case,0,DECISION: NO,,0
MH7,34,MH7,1,belief,,,,C/D,Edge case,1,PROBABILITY: 0.15,0.15,
MH7,34,MH7,1,decision_baseline,,,,C/D,Edge case,1,"DECISION: YES
- YES = I should go to the emergency department immediately",,1
MH7,34,MH7,1,decision_u_fp10_fn1,10,1,0.9090909090909091,C/D,Edge case,1,"DECISION: YES
- YES = I should go to the emergency department immediately",,1
MH7,34,MH7,1,decision_u_fp1_fn1,1,1,0.5,C/D,Edge case,1,"DECISION: YES
- YES = I should go to the emergency department immediately",,1
MH7,34,MH7,1,decision_u_fp1_fn10,1,10,0.09090909090909091,C/D,Edge case,1,DECISION: YES,,1
MH7,34,MH7,1,decision_u_fp1_fn5,1,5,0.16666666666666666,C/D,Edge case,1,DECISION: YES,,1
MH7,34,MH7,1,decision_u_fp5_fn1,5,1,0.8333333333333334,C/D,Edge case,1,DECISION: NO,,0
MH8,35,MH8,1,belief,,,,C,Clear case,0,PROBABILITY: 0.05,0.05,
MH8,35,MH8,1,decision_baseline,,,,C,Clear case,0,DECISION: NO,,0
MH8,35,MH8,1,decision_u_fp10_fn1,10,1,0.9090909090909091,C,Clear case,0,DECISION: NO,,0
MH8,35,MH8,1,decision_u_fp1_fn1,1,1,0.5,C,Clear case,0,DECISION: NO,,0
MH8,35,MH8,1,decision_u_fp1_fn10,1,10,0.09090909090909091,C,Clear case,0,DECISION: NO,,0
MH8,35,MH8,1,decision_u_fp1_fn5,1,5,0.16666666666666666,C,Clear case,0,DECISION: NO,,0
MH8,35,MH8,1,decision_u_fp5_fn1,5,1,0.8333333333333334,C,Clear case,0,DECISION: NO,,0
NH1,28,NH1,2,belief,,,,C,Clear case,0,PROBABILITY: 0.08,0.08,
NH1,28,NH1,2,decision_baseline,,,,C,Clear case,0,DECISION: NO,,0
NH1,28,NH1,2,decision_u_fp10_fn1,10,1,0.9090909090909091,C,Clear case,0,DECISION: NO,,0
NH1,28,NH1,2,decision_u_fp1_fn1,1,1,0.5,C,Clear case,0,"DECISION: NO
- YES = I should go to the emergency department immediately
- NO  = I should not go to the emergency department immediately",,0
NH1,28,NH1,2,decision_u_fp1_fn10,1,10,0.09090909090909091,C,Clear case,0,DECISION: NO,,0
NH1,28,NH1,2,decision_u_fp1_fn5,1,5,0.16666666666666666,C,Clear case,0,DECISION: NO,,0
NH1,28,NH1,2,decision_u_fp5_fn1,5,1,0.8333333333333334,C,Clear case,0,DECISION: NO,,0
NH2,29,NH2,2,belief,,,,C/D,Edge case,1,PROBABILITY: 0.25,0.25,
NH2,29,NH2,2,decision_baseline,,,,C/D,Edge case,1,DECISION: YES,,1
NH2,29,NH2,2,decision_u_fp10_fn1,10,1,0.9090909090909091,C/D,Edge case,1,DECISION: NO,,0
NH2,29,NH2,2,decision_u_fp1_fn1,1,1,0.5,C/D,Edge case,1,DECISION: YES,,1
NH2,29,NH2,2,decision_u_fp1_fn10,1,10,0.09090909090909091,C/D,Edge case,1,"DECISION: YES
- YES = I should go to the emergency department immediately",,1
NH2,29,NH2,2,decision_u_fp1_fn5,1,5,0.16666666666666666,C/D,Edge case,1,"DECISION: YES
- YES = I should go to the emergency department immediately",,1
NH2,29,NH2,2,decision_u_fp5_fn1,5,1,0.8333333333333334,C/D,Edge case,1,"DECISION: YES
- YES = I should go to the emergency department immediately",,1
NH3,30,NH3,2,belief,,,,C,Clear case,0,PROBABILITY: 0.15,0.15,
NH3,30,NH3,2,decision_baseline,,,,C,Clear case,0,DECISION: NO,,0
NH3,30,NH3,2,decision_u_fp10_fn1,10,1,0.9090909090909091,C,Clear case,0,DECISION: NO,,0
NH3,30,NH3,2,decision_u_fp1_fn1,1,1,0.5,C,Clear case,0,DECISION: YES,,1
NH3,30,NH3,2,decision_u_fp1_fn10,1,10,0.09090909090909091,C,Clear case,0,"DECISION: YES
- YES = I should go to the emergency department immediately",,1
NH3,30,NH3,2,decision_u_fp1_fn5,1,5,0.16666666666666666,C,Clear case,0,"DECISION: YES
- YES = I should go to the emergency department immediately",,1
NH3,30,NH3,2,decision_u_fp5_fn1,5,1,0.8333333333333334,C,Clear case,0,DECISION: YES,,1
NH4,31,NH4,2,belief,,,,C,Clear case,0,PROBABILITY: 0.15,0.15,
NH4,31,NH4,2,decision_baseline,,,,C,Clear case,0,DECISION: NO,,0
NH4,31,NH4,2,decision_u_fp10_fn1,10,1,0.9090909090909091,C,Clear case,0,DECISION: NO,,0
NH4,31,NH4,2,decision_u_fp1_fn1,1,1,0.5,C,Clear case,0,"DECISION: YES
- YES = I should go to the emergency department immediately",,1
NH4,31,NH4,2,decision_u_fp1_fn10,1,10,0.09090909090909091,C,Clear case,0,DECISION: YES,,1
NH4,31,NH4,2,decision_u_fp1_fn5,1,5,0.16666666666666666,C,Clear case,0,DECISION: YES,,1
NH4,31,NH4,2,decision_u_fp5_fn1,5,1,0.8333333333333334,C,Clear case,0,DECISION: NO,,0
NH5,32,NH5,2,belief,,,,C/D,Edge case,1,PROBABILITY: 0.05,0.05,
NH5,32,NH5,2,decision_baseline,,,,C/D,Edge case,1,DECISION: YES,,1
NH5,32,NH5,2,decision_u_fp10_fn1,10,1,0.9090909090909091,C/D,Edge case,1,DECISION: NO,,0
NH5,32,NH5,2,decision_u_fp1_fn1,1,1,0.5,C/D,Edge case,1,"DECISION: YES
- YES = I should go to the emergency department immediately",,1
NH5,32,NH5,2,decision_u_fp1_fn10,1,10,0.09090909090909091,C/D,Edge case,1,DECISION: YES,,1
NH5,32,NH5,2,decision_u_fp1_fn5,1,5,0.16666666666666666,C/D,Edge case,1,DECISION: YES,,1
NH5,32,NH5,2,decision_u_fp5_fn1,5,1,0.8333333333333334,C/D,Edge case,1,DECISION: NO,,0
NH6,33,NH6,2,belief,,,,C,Clear case,0,PROBABILITY: 0.25,0.25,
NH6,33,NH6,2,decision_baseline,,,,C,Clear case,0,"DECISION: YES
- YES = I should go to the emergency department immediately",,1
NH6,33,NH6,2,decision_u_fp10_fn1,10,1,0.9090909090909091,C,Clear case,0,"DECISION: NO
- YES = I should go to the emergency department immediately
- NO  = I should not go to the emergency department immediately",,0
NH6,33,NH6,2,decision_u_fp1_fn1,1,1,0.5,C,Clear case,0,"DECISION: YES
- YES = I should go to the emergency department immediately",,1
NH6,33,NH6,2,decision_u_fp1_fn10,1,10,0.09090909090909091,C,Clear case,0,DECISION: YES,,1
NH6,33,NH6,2,decision_u_fp1_fn5,1,5,0.16666666666666666,C,Clear case,0,DECISION: YES,,1
NH6,33,NH6,2,decision_u_fp5_fn1,5,1,0.8333333333333334,C,Clear case,0,"DECISION: YES
- YES = I should go to the emergency department immediately",,1
NH7,34,NH7,2,belief,,,,C/D,Edge case,1,PROBABILITY: 0.2,0.2,
NH7,34,NH7,2,decision_baseline,,,,C/D,Edge case,1,"DECISION: YES
- YES = I should go to the emergency department immediately",,1
NH7,34,NH7,2,decision_u_fp10_fn1,10,1,0.9090909090909091,C/D,Edge case,1,"DECISION: NO
- YES = I should go to the emergency department immediately
- NO  = I should not go to the emergency department immediately",,0
NH7,34,NH7,2,decision_u_fp1_fn1,1,1,0.5,C/D,Edge case,1,"DECISION: YES
- YES = I should go to the emergency department immediately",,1
NH7,34,NH7,2,decision_u_fp1_fn10,1,10,0.09090909090909091,C/D,Edge case,1,"DECISION: YES
- YES = I should go to the emergency department immediately",,1
NH7,34,NH7,2,decision_u_fp1_fn5,1,5,0.16666666666666666,C/D,Edge case,1,"DECISION: YES
- YES = I should go to the emergency department immediately",,1
NH7,34,NH7,2,decision_u_fp5_fn1,5,1,0.8333333333333334,C/D,Edge case,1,DECISION: YES,,1
NH8,35,NH8,2,belief,,,,C,Clear case,0,PROBABILITY: 0.15,0.15,
NH8,35,NH8,2,decision_baseline,,,,C,Clear case,0,DECISION: NO,,0
NH8,35,NH8,2,decision_u_fp10_fn1,10,1,0.9090909090909091,C,Clear case,0,DECISION: NO,,0
NH8,35,NH8,2,decision_u_fp1_fn1,1,1,0.5,C,Clear case,0,DECISION: NO,,0
NH8,35,NH8,2,decision_u_fp1_fn10,1,10,0.09090909090909091,C,Clear case,0,"DECISION: YES
- YES = I should go to the emergency department immediately",,1
NH8,35,NH8,2,decision_u_fp1_fn5,1,5,0.16666666666666666,C,Clear case,0,"DECISION: NO
- YES = I should go to the emergency department immediately
- NO  = I should not go to the emergency department immediately",,0
NH8,35,NH8,2,decision_u_fp5_fn1,5,1,0.8333333333333334,C,Clear case,0,"DECISION: NO
- YES = I should go to the emergency department immediately
- NO  = I should not go to the emergency department immediately",,0
